show me the prices of first class tickets on us air round trip from cleveland to miami  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-class_type I-class_type <NOTABLE> <NOTABLE> B-airline_name I-airline_name B-round_trip I-round_trip <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-class_type I-class_type O O B-airline_name I-airline_name B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name  
show me all flights from san diego to dulles on boeing DIGITDIGITDIGIT  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-airport_name <NOTABLE> manufacturer B-aircraft_code  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name O O B-aircraft_code  
show me all flights from new york to miami leaving on a tuesday and returning on sunday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-day_name <NOTABLE> <NOTABLE> <NOTABLE> B-day_name  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name O O O B-return_date.day_name  
show me the flights from baltimore to oakland  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
show last flight from philadelphia to boston  ,<NOTABLE> B-last <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name  
do you have a delta flight to san francisco from denver on august thirtieth in the early morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-month_name B-day_number <NOTABLE> <NOTABLE> B-period_of_day B-period_of_day  ,O O O O B-airline_name O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number O O B-depart_time.period_of_day B-depart_time.period_of_day  
what is the earliest flight from atlanta to boston  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name  
what flights do you have from boston to pittsburgh on wednesday of next week after DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name <NOTABLE> B-next <NOTABLE> B-after B-time I-time  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.date_relative O B-depart_time.time_relative B-depart_time.time I-depart_time.time  
i would like a flight from san francisco to pittsburgh on friday morning after DIGITDIGIT o'clock  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-period_of_day B-after B-time I-time  ,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time  
show me airports in washington dc  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name B-state_code  ,O O O O B-city_name B-state_code  
what is the cheapest round trip fare from atlanta to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name  
what is the first flight arriving in montreal from toronto friday  ,<NOTABLE> <NOTABLE> <NOTABLE> B-first <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-day_name  ,O O O B-flight_mod O O O B-toloc.city_name O B-fromloc.city_name B-arrive_date.day_name  
what flights are there from memphis to las vegas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
what 's the ground transportation from oakland to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-class_type I-class_type B-airline_name I-airline_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O O O O O O O O B-class_type I-class_type B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name  
can you show me flights from baltimore to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name  
what flights from tampa to cincinnati  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-fromloc.city_name O B-toloc.city_name  
i want to fly from philadelphia to dallas to san francisco on monday july eighth  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name B-month_name B-day_number  ,O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number  
what flights are there from indianapolis to orlando  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
which flights arrive in st. louis from st. paul on thursday morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name B-period_of_day  ,O O O O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-arrive_date.day_name B-arrive_time.period_of_day  
list all flights from long beach to columbus on sunday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name  ,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name  
can you list all flights leaving from st. louis and arriving in milwaukee  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name  ,O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name  
flights from newark to tampa on friday on us air  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name <NOTABLE> B-airline_name I-airline_name  ,O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-airline_name I-airline_name  
flight leaving from oakland to salt lake city  ,<NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name I-city_name  ,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name  
what are the round trip flights from philadelphia to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
i would like to find flights from minneapolis to long beach after DIGIT o'clock on monday june fourteenth please  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name B-after B-time I-time <NOTABLE> B-day_name B-month_name B-day_number <NOTABLE>  ,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O  
thank you for that information now i would like to book a flight from philadelphia to boston on the night of april sixteen around DIGIT o'clock  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> B-month_name B-day_number B-around B-time I-time  ,O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number B-depart_time.time_relative B-depart_time.time I-depart_time.time  
show me round trip fares from new york to miami  ,<NOTABLE> <NOTABLE> B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
what flights are available from denver to baltimore first class on united airlines arriving may seventh before noon  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-class_type I-class_type <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-month_name B-day_number B-before B-time  ,O O O O O B-fromloc.city_name O B-toloc.city_name B-class_type I-class_type O B-airline_name I-airline_name O B-arrive_date.month_name B-arrive_date.day_number B-arrive_time.time_relative B-arrive_time.time  
nonstop flights denver to boston  ,B-flight_stop <NOTABLE> B-city_name <NOTABLE> B-city_name  ,B-flight_stop O B-toloc.city_name O B-toloc.city_name  
what are the flights from san francisco to washington dc  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name B-state_code  ,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code  
i would like to fly on twa from baltimore to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
show me the flights from pittsburgh to los angeles on thursday  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> B-day_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name  
i want to fly from milwaukee to orlando on either wednesday evening or thursday morning  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-day_name B-period_of_day B-or B-day_name B-period_of_day  ,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day B-or B-depart_date.day_name B-depart_time.period_of_day  
find all flights from philadelphia to dallas stopping in atlanta  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name O B-toloc.city_name O O B-stoploc.city_name  
i would like a flight on continental airlines on august twentieth from washington to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> B-month_name B-day_number <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O B-airline_name I-airline_name O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name  
american airlines from phoenix to milwaukee  ,B-airline_name I-airline_name <NOTABLE> B-city_name <NOTABLE> B-city_name  ,B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name  
i 'd like the lowest fare from denver to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name  
i need a united airlines flight from denver to baltimore on saturday  ,<NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name  ,O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name  
show me round trip fares between san francisco and washington dc  ,<NOTABLE> <NOTABLE> B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name B-state_code  ,O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code  
i 'd like to leave atlanta in the afternoon and arrive in philadelphia at DIGIT pm  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-period_of_day <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-time I-time  ,O O O O O B-fromloc.city_name O O B-depart_time.period_of_day O O O B-toloc.city_name O B-arrive_time.time I-arrive_time.time  
show me all united airlines first class flights  ,<NOTABLE> <NOTABLE> <NOTABLE> B-airline_name I-airline_name B-class_type I-class_type <NOTABLE>  ,O O O B-airline_name I-airline_name B-class_type I-class_type O  
flights from newark to cleveland daily DIGIT o'clock pm  ,<NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name B-flight_days B-time I-time I-time  ,O O B-fromloc.city_name O B-toloc.city_name B-flight_days B-depart_time.time I-depart_time.time I-depart_time.time  
on july eighth i 'd like a flight from newark to orlando in the morning  ,<NOTABLE> B-month_name B-day_number <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-period_of_day  ,O B-depart_date.month_name B-depart_date.day_number O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day  
on tuesday what flights leave phoenix to st. paul minnesota and leave after noon  ,<NOTABLE> B-day_name <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name B-state_name <NOTABLE> <NOTABLE> B-after B-time  ,O B-depart_date.day_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O O B-depart_time.time_relative B-depart_time.time  
what type of aircraft are used on flights from cleveland to dallas that leave before noon  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> B-before B-time  ,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time  
round trip flights between houston and las vegas  ,B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
what is mco  ,<NOTABLE> <NOTABLE> B-airport_code  ,O O B-airport_code  
do you have an DIGITDIGITDIGIT flight from denver to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-integer <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O B-depart_time.time O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
show me flights leaving from baltimore to dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name  
are there any flights before DIGITDIGIT noon on june fifteenth from long beach to columbus  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-before B-time I-time <NOTABLE> B-month_name B-day_number <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name  ,O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name  
i would like to fly from boston to baltimore please tell me what are the times of the flights  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-times <NOTABLE> <NOTABLE> <NOTABLE>  ,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O B-flight_time O O O  
i want a flight on twa from boston to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-airline_code <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
i would like to travel from denver to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O O O O B-fromloc.city_name O B-toloc.city_name  
show me flights from pittsburgh to atlanta on monday afternoon  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name <NOTABLE> B-day_name B-period_of_day  ,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day  
what is the cheapest one way fare from denver to pittsburgh  ,<NOTABLE> <NOTABLE> <NOTABLE> B-cost_relative B-round_trip I-round_trip <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name  ,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name  
find a flight from long beach to st. louis stopping in dallas  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name <NOTABLE> B-city_name I-city_name <NOTABLE> <NOTABLE> B-city_name  ,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name  
what is the latest flight from salt lake city to st. petersburg  ,<NOTABLE> <NOTABLE> <NOTABLE> B-flight_mod <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-city_name I-city_name  ,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
i need a flight from dallas to san francisco  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name <NOTABLE> B-city_name I-city_name  ,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
list the flights from salt lake city to st. petersburg  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-city_name I-city_name I-city_name <NOTABLE> B-city_name I-city_name  ,O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name  
show me all the flights arriving around noon in washington dc from denver  ,<NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> <NOTABLE> B-around B-time <NOTABLE> B-city_name B-state_code <NOTABLE> B-city_name  ,O O O O O O B-arrive_time.time_relative B-arrive_time.time O B-toloc.city_name B-toloc.state_code O B-fromloc.city_name  
